ID_pago,ID_venta,Fecha_pago,Pago
10630,619,42692,88245.38
10631,620,42695,50786.25
10632,621,42705,271391
10633,622,42689,139543.5
10634,623,42699,72207
10635,624,42708,140294
10636,625,42712,271478.25
10637,626,42700,257641.38
10638,627,42699,61844.75
10639,628,42709,170103.5
10640,629,42698,178377.38
10641,630,42699,195882.5
10642,631,42698,246602
10643,632,42696,227054.63
10644,633,42713,148880.5
10645,634,42692,322054
10646,635,42700,122706.38
10647,636,42699,145184.63
10648,637,42710,117253.75
10649,638,42697,114463
10650,639,42689,330772.63
10651,640,42701,155382.5
10652,641,42696,288279.75
10653,642,42716,88922.75
10654,643,42708,292261.88
10655,644,42712,145263
10656,645,42718,239712
10657,646,42716,149100
10658,647,42718,43282
10659,648,42694,144146.63
10660,649,42694,48294.25
10661,650,42705,97170
10662,651,42711,126994.5
10663,652,42711,135068.5
10664,653,42692,91268.63
10665,654,42697,244234.13
10666,655,42712,348377
10667,656,42720,221634
10668,657,42695,198729
10669,658,42706,180358.75
10670,659,42706,62550
10671,660,42695,125444
10672,661,42697,216318.75
10673,662,42708,245395.75
10674,663,42722,57980.38
10675,664,42722,257229
10676,665,42709,190078.38
10677,666,42709,182247.5
10678,667,42700,81490
10679,668,42711,189125.63
10680,669,42711,218478.75
10681,670,42707,273574.63
10682,671,42720,159741.25
10683,672,42708,153240.75
10684,673,42715,59914.75
10685,674,42716,174021
10686,675,42702,41214.5
10687,676,42723,38945.38
10688,677,42726,28397.25
10689,678,42728,154912.5
10690,679,42717,134371.13
10691,680,42724,128733
10692,681,42729,145763
10693,682,42708,197211.5
10694,683,42710,131179.13
10695,684,42722,285655.5
10696,685,42715,82789.5
10697,686,42716,41346.38
10698,687,42731,151860
10699,688,42713,86104.75
10700,689,42719,77768
10701,690,42703,90436.5
10702,691,42729,103382.75
10703,692,42712,127860.38
10704,693,42730,215300.88
10705,694,42729,49104
10706,695,42713,190573.13
10707,696,42706,172416
10708,697,42727,196252
10709,698,42712,98642.5
10710,699,42724,67871.75
10711,700,42708,156414.38
10712,701,42723,252900
10713,702,42737,319153.13
10714,703,42718,167640
10715,704,42712,317545.5
10716,705,42723,145730.25
10717,706,42738,187695
10718,707,42712,214140
10719,708,42718,140501.5
10720,709,42722,147708.75
10721,710,42725,161454.5
10722,711,42739,264254.38
10723,712,42716,285083.5
10724,713,42712,86057.88
10725,714,42715,266901.25
10726,715,42739,41210.13
10727,716,42725,224231
10728,717,42722,57187.25
10729,718,42722,92011.5
10730,719,42717,195729.88
10731,720,42734,277076
10732,721,42736,33324.5
10733,722,42728,76443.25
10734,723,42715,64813.5
10735,724,42739,260671.63
10736,725,42715,112747.5
10737,726,42719,135170
10738,727,42733,146055
10739,728,42738,73218.25
10740,729,42723,238148.38
10741,730,42725,228833
10742,731,42740,69405.75
10743,732,42720,81592.88
10744,733,42740,153155.5
10745,734,42720,80558.75
10746,735,42730,73502.88
10747,736,42749,105070
10748,737,42744,97622.5
10749,738,42736,150197.25
10750,739,42747,190968.75
10751,740,42750,291052.25
10752,741,42727,148034.25
10753,742,42748,166279.5
10754,743,42751,67858
10755,744,42750,67258.13
10756,745,42732,55661.88
10757,746,42747,95132
10758,747,42729,169433.75
10759,748,42727,268185
10760,749,42735,84944.25
10761,750,42736,166992
10762,751,42740,69514.5
10763,752,42752,188734
10764,753,42731,49956.88
10765,754,42732,150819.63
10766,755,42749,275331.88
10767,756,42728,38606.25
10768,757,42752,38340.75
10769,758,42755,191896
10770,759,42751,102960
10771,760,42746,211916.25
10772,761,42741,51462.5
10773,762,42756,46464
10774,763,42733,301476
10775,764,42745,140280
10776,765,42747,294310.13
10777,766,42754,130560
10778,767,42755,63768.75
10779,768,42733,151651.5
10780,769,42735,145266.38
10781,770,42757,167980
10782,771,42757,27945.5
10783,772,42736,170493.5
10784,773,42750,60593
10785,774,42750,291519
10786,775,42755,200812.5
10787,776,42762,51395
10788,777,42740,76474.5
10789,778,42746,194341.5
10790,779,42748,234720
10791,780,42753,200910
10792,781,42762,152173.75
10793,782,42750,37499.5
10794,783,42744,181961.63
10795,784,42761,97338.25
10796,785,42745,210643.5
10797,786,42750,114156
10798,787,42757,258109.88
10799,788,42750,106731.5
10800,789,42738,222731.13
10801,790,42738,80932.5
10802,791,42762,108649.5
10803,792,42766,195640
10804,793,42757,63415
10805,794,42759,190368.25
10806,795,42750,42309.5
10807,796,42768,118786.25
10808,797,42761,180285
10809,798,42755,184842.75
10810,799,42744,276227.75
10811,800,42772,81656.25
10812,801,42747,165399.75
10813,802,42758,138253.5
10814,803,42772,139426.13
10815,804,42759,72504
10816,805,42758,183647.25
10817,806,42752,51944
10818,807,42765,236467
10819,808,42753,78778
10820,809,42760,161560.5
10821,810,42772,41788.13
10822,811,42771,225689.75
10823,812,42760,276031.5
10824,813,42755,91683.75
10825,814,42761,203400
10826,815,42770,211302
10827,816,42776,272513
10828,817,42778,109829.75
10829,818,42773,30576
10830,819,42767,70329
10831,820,42761,211021.25
10832,821,42761,174000.75
10833,822,42767,203541.63
10834,823,42776,124099.13
10835,824,42781,60570
10836,825,42779,108360
10837,826,42760,213695.88
10838,827,42764,173976.13
10839,828,42766,159846.75
10840,829,42758,152361
10841,830,42766,176193.88
10842,831,42772,110112.5
10843,832,42781,71775
10844,833,42776,246079
10845,834,42766,74012.88
10846,835,42781,159600
10847,836,42775,265574.5
10848,837,42763,127666.75
10849,838,42776,72888.75
10850,839,42786,128647.25
10851,840,42771,130059.75
10852,841,42777,132645
10853,842,42781,117774.5
10854,843,42788,214090.63
10855,844,42787,74127.63
10856,845,42779,185710
10857,846,42775,276873
10858,847,42762,91491.13
10859,848,42791,195766.13
10860,849,42766,125415
10861,850,42767,173886.38
10862,851,42768,129014.75
10863,852,42789,221002.5
10864,853,42786,213589.5
10865,854,42773,303784
10866,855,42794,206275
10867,856,42787,124457.13
10868,857,42781,297381
10869,858,42775,227719.75
10870,859,42767,49692.5
10871,860,42785,280332
10872,861,42791,111432
10873,862,42791,78945
10874,863,42769,291079.5
10875,864,42778,69201
10876,865,42789,65395
10877,866,42787,131818
10878,867,42774,52336.5
10879,868,42788,114014.25
10880,869,42777,135259.88
10881,870,42794,243897.5
10882,871,42778,90794
10883,872,42791,173807.5
10884,873,42796,365394.38
10885,874,42794,57320
10886,875,42777,157400.25
10887,876,42796,121082.25
10888,877,42788,68640
10889,878,42782,171516.88
10890,879,42798,133788.38
10891,880,42774,192848
10892,881,42775,80696.13
10893,882,42791,121302.5
10894,883,42785,171370.5
10895,884,42798,73859.38
10896,885,42786,89901.63
10897,886,42793,148910.13
10898,887,42787,169520
10899,888,42804,51549.38
10900,889,42798,177501.5
10901,890,42779,199815
10902,891,42791,317953.13
10903,892,42787,253204.75
10904,893,42796,139450.5
10905,894,42795,76337
10906,895,42781,167628
10907,896,42779,167579
10908,897,42794,72696
10909,898,42802,306181.5
10910,899,42796,39476.25
10911,900,42793,134096
10912,901,42800,206682
10913,902,42786,340268.25
10914,903,42797,128670.88
10915,904,42794,56970.25
10916,905,42786,59986.5
10917,906,42780,62517.5
10918,907,42792,61463.25
10919,908,42791,116680.5
10920,909,42808,150574.38
10921,910,42803,188356.63
10922,911,42797,129583.13
10923,912,42809,245925
10924,913,42791,209562.5
10925,914,42798,45810
10926,915,42798,233735.63
10927,916,42801,188886.88
10928,917,42791,214969.63
10929,918,42796,207761.13
10930,919,42794,163957.5
10931,920,42805,155255.25
10932,921,42789,159128.75
10933,922,42798,154775.25
10934,923,42814,180092.75
10935,924,42809,276738.63
10936,925,42816,254939
10937,926,42812,297068.75
10938,927,42810,88712.5
10939,928,42804,201955.88
10940,929,42798,51282.5
10941,930,42800,200585.88
10942,931,42815,256673
10943,932,42791,94304.38
10944,933,42805,99375
10945,934,42812,276592.5
10946,935,42796,171626
10947,936,42810,71630
10948,937,42818,241569
10949,938,42806,95846.75
10950,939,42811,245295
10951,940,42794,207852.75
10952,941,42820,76780.5
10953,942,42813,185739.38
10954,943,42795,159125
10955,944,42796,69753.75
10956,945,42825,111861
10957,946,42825,180943.88
10958,947,42804,59328
10959,948,42805,215699.63
10960,949,42820,155195.25
10961,950,42798,269231.5
10962,951,42799,38406.88
10963,952,42814,119351
10964,953,42803,188790
10965,954,42804,41369.5
10966,955,42817,242300
10967,956,42817,63730
10968,957,42809,46095
10969,958,42827,133958.38
10970,959,42806,234109.5
10971,960,42831,216562.5
10972,961,42823,66948
10973,962,42827,158949
10974,963,42812,199215
10975,964,42805,129823.75
10976,965,42832,65702
10977,966,42808,249316.5
10978,967,42816,90365.63
10979,968,42829,96228
10980,969,42808,322694
10981,970,42833,149176
10982,971,42813,143200
10983,972,42823,132412.88
10984,973,42808,75080.25
10985,974,42808,115018
10986,975,42815,51195.38
10987,976,42815,154570
10988,977,42835,186811.25
10989,978,42813,82411.88
10990,979,42813,84099
10991,980,42813,73627
10992,981,42837,284220.25
10993,982,42812,198617.5
10994,983,42818,140968.75
10995,984,42825,209785.75
10996,985,42833,303412.5
10997,986,42837,219155
10998,987,42833,236844
10999,988,42840,250059.38
11000,989,42827,66015
11001,990,42828,214737.25
11002,991,42834,233844.63
11003,992,42825,290764.75
11004,993,42827,238938.75
11005,994,42814,168370.13
11006,995,42841,176850
11007,996,42815,86273
11008,997,42831,56116.5
11009,998,42819,262717.88
11010,999,42822,53842.88
11011,1000,42839,338400
11012,1001,42819,171093.75
11013,1002,42836,334632
11014,1003,42831,79757.25
11015,1004,42818,108347.5
11016,1005,42818,179670
11017,1006,42831,213280
11018,1007,42829,102813
11019,1008,42848,77848.38
11020,1009,42838,158341.5
11021,1010,42841,118212.75
11022,1011,42826,107856
11023,1012,42844,126008.88
11024,1013,42847,207235
11025,1014,42824,182153.25
11026,1015,42848,188559
11027,1016,42844,159608
11028,1017,42827,262732.75
11029,1018,42842,170008
11030,1019,42844,46248
11031,1020,42838,147106.88
11032,1021,42835,56620.25
11033,1022,42851,147206.63
11034,1023,42840,111247.5
11035,1024,42832,201928
11036,1025,42827,252828
11037,1026,42846,153907.75
11038,1027,42844,44121.5
11039,1028,42840,76302
11040,1029,42855,136147.63
11041,1030,42853,149313.13
11042,1031,42844,138334.63
11043,1032,42835,157781.25
11044,1033,42855,154584
11045,1034,42852,115419.38
11046,1035,42831,299848.5
11047,1036,42839,204570
11048,1037,42853,312090.38
11049,1038,42856,40665.75
11050,1039,42860,180180
11051,1040,42840,164430
11052,1041,42842,216537.75
11053,1042,42845,46788.75
11054,1043,42841,230500.5
11055,1044,42852,200399.5
11056,1045,42851,300365
11057,1046,42846,227910
11058,1047,42837,118711.63
11059,1048,42856,295321.5
11060,1049,42841,84123.38
11061,1050,42836,87960
11062,1051,42845,242556
11063,1052,42858,78075
11064,1053,42856,28035
11065,1054,42839,267346.38
11066,1055,42853,156301
11067,1056,42854,37513.13
11068,1057,42840,74981.25
11069,1058,42846,239978.38
11070,1059,42854,71653.75
11071,1060,42852,62570
11072,1061,42849,32439.38
11073,1062,42854,81506.5
11074,1063,42850,235817.63
11075,1064,42847,75900
11076,1065,42869,187850
11077,1066,42850,351001
11078,1067,42859,111577.5
11079,1068,42858,183899.63
11080,1069,42860,133218
11081,1070,42848,145348
11082,1071,42870,141806.5
11083,1072,42858,74019
11084,1073,42853,260483.25
11085,1074,42853,267728.75
11086,1075,42846,284381.25
11087,1076,42874,37296
11088,1077,42860,238950.5
11089,1078,42874,231330.5
11090,1079,42869,97210.75
11091,1080,42852,284919.25
11092,1081,42862,141052.5
11093,1082,42866,201891
11094,1083,42859,166503.75
11095,1084,42876,171267.25
11096,1085,42852,53021.88
11097,1086,42853,318272.5
11098,1087,42865,149966.25
11099,1088,42857,95022
11100,1089,42874,135156
11101,1090,42858,227099.13
11102,1091,42864,117975
11103,1092,42866,266296.88
11104,1093,42866,276168
11105,1094,42869,148434.63
11106,1095,42882,221587.5
11107,1096,42881,67424
11108,1097,42859,96388.5
11109,1098,42856,245101
11110,1099,42877,77664.25
11111,1100,42880,226779.75
11112,1101,42876,58619
11113,1102,42861,243846.5
11114,1103,42884,116531.25
11115,1104,42878,98339.25
11116,1105,42857,67706
11117,1106,42865,159929.25
11118,1107,42887,81322.5
11119,1108,42866,126166
11120,1109,42881,258079.25
11121,1110,42861,115623.75
11122,1111,42862,46555.88
11123,1112,42873,200287.5
11124,1113,42860,165419.13
11125,1114,42889,62405.5
11126,1115,42871,120377.5
11127,1116,42890,61704
11128,1117,42886,129687.25
11129,1118,42886,342663.5
11130,1119,42888,239060.25
11131,1120,42869,213457.5
11132,1121,42877,199078
11133,1122,42882,167380.5
11134,1123,42881,109919.63
11135,1124,42893,151918
11136,1125,42895,285884.38
11137,1126,42877,57789.38
11138,1127,42894,44971.88
11139,1128,42893,232435
11140,1129,42879,112455
11141,1130,42882,55542.25
11142,1131,42879,99489
11143,1132,42879,112619.5
11144,1133,42876,89050.5
11145,1134,42898,109906.75
11146,1135,42892,43637.75
11147,1136,42884,37235.25
11148,1137,42885,70434.38
11149,1138,42895,133318.75
11150,1139,42871,92772
11151,1140,42880,164832.5
11152,1141,42877,200166.75
11153,1142,42896,129231.25
11154,1143,42885,174275.75
11155,1144,42891,272096
11156,1145,42892,106278.25
11157,1146,42882,136347.75
11158,1147,42899,189892.13
11159,1148,42895,123024
11160,1149,42890,60207
11161,1150,42896,113636.25
11162,1151,42901,163549.75
11163,1152,42900,245784
11164,1153,42874,252654
11165,1154,42879,358211
11166,1155,42901,107171.75
11167,1156,42876,163150
11168,1157,42891,201771.25
11169,1158,42886,304556
11170,1159,42878,227963.5
11171,1160,42902,268548
11172,1161,42890,199339.38
11173,1162,42878,87287.63
11174,1163,42904,65498.63
11175,1164,42879,93873
11176,1165,42903,208141.75
11177,1166,42895,227567.5
11178,1167,42888,134558
11179,1168,42902,142062.75
11180,1169,42901,131437.5
11181,1170,42892,93060
11182,1171,42883,80910
11183,1172,42907,212205
11184,1173,42903,57913.25
11185,1174,42888,40293
11186,1175,42907,60574
11187,1176,42883,163141.13
11188,1177,42898,88954.25
11189,1178,42885,183576.75
11190,1179,42894,97574.75
11191,1180,42894,44283.75
11192,1181,42886,53223.75
11193,1182,42897,150405.75
11194,1183,42885,45067.5
11195,1184,42884,79994
11196,1185,42910,173548.5
11197,1186,42887,94526
11198,1187,42907,55287.5
11199,1188,42913,46976.63
11200,1189,42909,183950.63
11201,1190,42888,175204.13
11202,1191,42910,157034.25
11203,1192,42906,256913.75
11204,1193,42906,165029.5
11205,1194,42903,121213.38
11206,1195,42886,92920
11207,1196,42906,76756
11208,1197,42913,29169.75
11209,1198,42903,114672.25
11210,1199,42889,29468.25
11211,1200,42897,59325
11212,1201,42894,37293.75
11213,1202,42890,137505.75
11214,1203,42895,126646.88
11215,1204,42895,268929.38
11216,1205,42910,263134.88
11217,1206,42909,119164.5
11218,1207,42912,191375
11219,1208,42906,181189
11220,1209,42913,49481.25
11221,1210,42904,188059.63
11222,1211,42908,116961.75
11223,1212,42912,155870
11224,1213,42912,154750.75
11225,1214,42906,81961.25
11226,1215,42892,36671.25
11227,1216,42901,336005.75
11228,1217,42906,228850
11229,1218,42915,216177
11230,1219,42897,279331.63
11231,1220,42895,54810
11232,1221,42903,254036.88
11233,1222,42894,172235
11234,1223,42919,225684.38
11235,1224,42906,133842.5
11236,1225,42917,98133.5
11237,1226,42897,187149.38
11238,1227,42911,190855
11239,1228,42921,124573.5
11240,1229,42899,56455.38
11241,1230,42921,302840
11242,1231,42898,161622.5
11243,1232,42911,118697.25
11244,1233,42915,102597
11245,1234,42918,106111
11246,1235,42924,209146.63
11247,1236,42912,105154
11248,1237,42929,47011.25
11249,1238,42901,102576
11250,1239,42901,104951.88
11251,1240,42928,320304.38
11252,1241,42922,78826
11253,1242,42902,60525
11254,1243,42929,33689.5
11255,1244,42915,144089.75
11256,1245,42923,184678.5
11257,1246,42911,45891.5
11258,1247,42904,194735.5
11259,1248,42930,106379
11260,1249,42925,62518.5
11261,1250,42914,170355.38
11262,1251,42905,91293.75
11263,1252,42929,108454.5
11264,1253,42916,57465.63
11265,1254,42918,94726.13
11266,1255,42918,44295
11267,1256,42928,202524
11268,1257,42934,143690.63
11269,1258,42921,156107.75
11270,1259,42907,186907.5
11271,1260,42920,60731.13
11272,1261,42924,149366.25
11273,1262,42935,65637
11274,1263,42922,106183
11275,1264,42926,230384.25
11276,1265,42910,78415.13
11277,1266,42929,45407.63
11278,1267,42921,43715
11279,1268,42914,148880.5
11280,1269,42932,163461
11281,1270,42927,66473
11282,1271,42922,216359.5
11283,1272,42919,187623
11284,1273,42932,199904.13
11285,1274,42920,227721.38
11286,1275,42923,219272.5
11287,1276,42934,202158.75
11288,1277,42933,279086.25
11289,1278,42924,130003.5
11290,1279,42938,100610.5
11291,1280,42938,242250
11292,1281,42920,125576
11293,1282,42941,65114.25
11294,1283,42936,101582.5
11295,1284,42936,50109.38
11296,1285,42933,85293
11297,1286,42943,359035.88
11298,1287,42940,201541.75
11299,1288,42923,301706
11300,1289,42928,232225.88
11301,1290,42924,195015.63
11302,1291,42928,159165
11303,1292,42933,195840
11304,1293,42924,225831.25
11305,1294,42929,60039.75
11306,1295,42921,112403.5
11307,1296,42945,89534
11308,1297,42944,218931.25
11309,1298,42922,147436
11310,1299,42940,212823.75
11311,1300,42932,38712.75
11312,1301,42942,316416.75
11313,1302,42949,296424
11314,1303,42938,82127.5
11315,1304,42928,78412.5
11316,1305,42942,97267.63
11317,1306,42948,278726.5
11318,1307,42931,323664
11319,1308,42940,125588.38
11320,1309,42939,71775
11321,1310,42949,189703.5
11322,1311,42954,132460
11323,1312,42943,190485
11324,1313,42950,115149.38
11325,1314,42934,150733
11326,1315,42938,129427
11327,1316,42934,224477.38
11328,1317,42950,46999.88
11329,1318,42937,192981.25
11330,1319,42936,215948.5
11331,1320,42933,105185.5
11332,1321,42935,309820.75
11333,1322,42947,299604.38
11334,1323,42961,53970
11335,1324,42958,56802
11336,1325,42959,70390.25
11337,1326,42950,81434
11338,1327,42944,35190.13
11339,1328,42948,288253.88
11340,1329,42961,170920.75
11341,1330,42934,261849.38
11342,1331,42939,179454
11343,1332,42948,202390.25
11344,1333,42960,35994
11345,1334,42943,88203.5
11346,1335,42963,119366.25
11347,1336,42962,322890.75
11348,1337,42949,61746.38
11349,1338,42937,20490
11350,1339,42953,89599.13
11351,1340,42961,129193.5
11352,1341,42962,125961
11353,1342,42945,212333
11354,1343,42952,286518.63
11355,1344,42957,187530
11356,1345,42961,46269.75
11357,1346,42966,41706.25
11358,1347,42961,118751.88
11359,1348,42941,231250.5
11360,1349,42942,111588
11361,1350,42941,53214
11362,1351,42948,63130
11363,1352,42960,133079.63
11364,1353,42951,212812.63
11365,1354,42944,302258
11366,1355,42962,110777.75
11367,1356,42947,177663.5
11368,1357,42960,228427.5
11369,1358,42958,309311.75
11370,1359,42946,132416
11371,1360,42970,150185
11372,1361,42953,147451.5
11373,1362,42961,180148.5
11374,1363,42965,91197.38
11375,1364,42956,97938.75
11376,1365,42964,43769.38
11377,1366,42946,106340
11378,1367,42963,70935.75
11379,1368,42949,22888.13
11380,1369,42974,122048
11381,1370,42954,158850
11382,1371,42958,50781.5
11383,1372,42959,329221.75
11384,1373,42975,276416
11385,1374,42956,160901.25
11386,1375,42973,170493.75
11387,1376,42976,76141
11388,1377,42951,104000
11389,1378,42972,192928.5
11390,1379,42951,126690.38
11391,1380,42960,119808
11392,1381,42949,112776.5
11393,1382,42949,169012
11394,1383,42962,101849.13
11395,1384,42968,79322.88
11396,1385,42958,258258
11397,1386,42961,155575
11398,1387,42977,105397.5
11399,1388,42975,286065
11400,1389,42953,236596.5
11401,1390,42970,115592.63
11402,1391,42963,100580
11403,1392,42958,130865.63
11404,1393,42981,38219.5
11405,1394,42966,251491.75
11406,1395,42970,240408
11407,1396,42972,147131.5
11408,1397,42972,202902.13
11409,1398,42976,112376.75
11410,1399,42976,100596
11411,1400,42970,208762.5
11412,1401,42957,293650
11413,1402,42964,141631.25
11414,1403,42976,302196.5
11415,1404,42983,181678.5
11416,1405,42967,61645.75
11417,1406,42965,191402.75
11418,1407,42984,233000
11419,1408,42959,173044.38
11420,1409,42975,216712
11421,1410,42981,82750
11422,1411,42972,124935.13
11423,1412,42982,265008.38
11424,1413,42981,92856
11425,1414,42981,150845.75
11426,1415,42978,112121.13
11427,1416,42976,104299.25
11428,1417,42969,142233.25
11429,1418,42970,65065.13
11430,1419,42986,162534.5
11431,1420,42987,130108.88
11432,1421,42990,198107
11433,1422,42987,141528.75
11434,1423,42987,155050
11435,1424,42989,197973.13
11436,1425,42981,64519.88
11437,1426,42968,58426.25
11438,1427,42980,278554.88
11439,1428,42985,192391.88
11440,1429,42997,130850
11441,1430,42989,52053.75
11442,1431,42977,224016
11443,1432,42991,33054.75
11444,1433,42971,201371.63
11445,1434,42993,71623
11446,1435,42984,68500
11447,1436,42991,178543.75
11448,1437,42982,179404.88
11449,1438,42989,125172
11450,1439,42979,163333
11451,1440,42975,188094.38
11452,1441,43000,264531.38
11453,1442,42991,187040
11454,1443,42998,84032.13
11455,1444,42986,119799
11456,1445,42988,73226.5
11457,1446,42993,58873.5
11458,1447,42992,70884
11459,1448,42995,197376.5
11460,1449,42977,88336.25
11461,1450,42990,62462.25
11462,1451,42983,222429.38
11463,1452,42987,56875
11464,1453,42997,210979.5
11465,1454,42980,200671.75
11466,1455,42994,130971.75
11467,1456,42993,273844
11468,1457,43000,62100.75
11469,1458,43007,211385.63
11470,1459,43008,57066.5
11471,1460,42989,129931.5
11472,1461,43002,70385.63
11473,1462,42984,58930
11474,1463,42988,198948
11475,1464,42992,174144.63
11476,1465,43010,65681.75
11477,1466,42990,100303.5
11478,1467,42995,291637.13
11479,1468,43011,162210.75
11480,1469,42987,52407
11481,1470,42986,336369.25
11482,1471,42991,60626.63
11483,1472,42993,156369
11484,1473,42997,244417.5
11485,1474,42991,318664.13
11486,1475,43011,27023.38
11487,1476,43006,271529
11488,1477,42989,45533.75
11489,1478,42994,188037.63
11490,1479,43003,52153.88
11491,1480,43010,131703.5
11492,1481,42990,168116.63
11493,1482,42995,108545.88
11494,1483,42987,46048
11495,1484,43002,334698.75
11496,1485,43017,185503.5
11497,1486,42995,140238.25
11498,1487,42997,67239.38
11499,1488,43011,88059.5
11500,1489,43000,165474
11501,1490,42993,86464
11502,1491,42992,155129.25
11503,1492,43005,175663.13
11504,1493,42995,125218.75
11505,1494,43007,183915
11506,1495,43004,198751.25
11507,1496,43002,315113
11508,1497,43007,110009.38
11509,1498,43014,32078.75
11510,1499,43008,135537.5
11511,1500,42999,74468.75
11512,1501,43015,39630.5
11513,1502,43011,146895
11514,1503,43022,122126.38
11515,1504,42997,97303.75
11516,1505,42999,27518.5
11517,1506,43018,314080
11518,1507,43006,89532.5
11519,1508,43009,324347.5
11520,1509,43006,272578.5
11521,1510,43018,95416.13
11522,1511,43024,198382.88
11523,1512,43019,302401.13
11524,1513,43020,123380
11525,1514,43000,97625
11526,1515,43022,211125
11527,1516,43026,100714.25
11528,1517,43031,152187.63
11529,1518,43002,182124.88
11530,1519,43012,82482.25
11531,1520,43007,124993.75
11532,1521,43022,49892.88
11533,1522,43022,38265
11534,1523,43032,181779
11535,1524,43006,110047.5
11536,1525,43027,285421.5
11537,1526,43009,73363.5
11538,1527,43029,50075
11539,1528,43013,141576
11540,1529,43016,157134.38
11541,1530,43030,60030
11542,1531,43021,290720.75
11543,1532,43033,192822.5
11544,1533,43017,67556.5
11545,1534,43026,217786.63
11546,1535,43015,57094.5
11547,1536,43031,45219.88
11548,1537,43019,129478.25
11549,1538,43019,175731.5
11550,1539,43023,106296
11551,1540,43025,277989.88
11552,1541,43033,130727
11553,1542,43027,300135.38
11554,1543,43018,47686.75
11555,1544,43033,196686.63
11556,1545,43017,108251
11557,1546,43024,161763.75
11558,1547,43026,157316.75
11559,1548,43028,41360.63
11560,1549,43031,64907.38
11561,1550,43034,100518
11562,1551,43040,118048.13
11563,1552,43022,54553.5
11564,1553,43035,107380
11565,1554,43022,77348.25
11566,1555,43033,88605
11567,1556,43040,173529.75
11568,1557,43021,197855.63
11569,1558,43019,103831
11570,1559,43031,103086
11571,1560,43039,134365.13
11572,1561,43043,227925.75
11573,1562,43025,72954.75
11574,1563,43021,235226.25
11575,1564,43020,247980
11576,1565,43027,66730
11577,1566,43027,88305
11578,1567,43021,257187
11579,1568,43040,250635
11580,1569,43046,275354.63
11581,1570,43045,43491.38
11582,1571,43030,72961.5
11583,1572,43042,214537.5
11584,1573,43043,158923.5
11585,1574,43041,212464.88
11586,1575,43048,202571.88
11587,1576,43051,275910.75
11588,1577,43024,148320
11589,1578,43049,215380
11590,1579,43047,150887.63
11591,1580,43035,98353.75
11592,1581,43051,278114.63
11593,1582,43034,307877.63
11594,1583,43036,229012.5
11595,1584,43026,114552.25
11596,1585,43039,128346.75
11597,1586,43042,180929.25
11598,1587,43054,59829.88
11599,1588,43050,271368.13
11600,1589,43054,200935.88
11601,1590,43054,85271
11602,1591,43057,203490
11603,1592,43035,138483
11604,1593,43044,70368.38
11605,1594,43040,71110
11606,1595,43046,80676
11607,1596,43048,266640
11608,1597,43038,207008
11609,1598,43041,200775.75
11610,1599,43059,163966.25
11611,1600,43047,95546.25
11612,1601,43049,163693
11613,1602,43053,94544.38
11614,1603,43033,85965
11615,1604,43043,100881
11616,1605,43060,162695
11617,1606,43059,243916
11618,1607,43055,54709.25
11619,1608,43039,92591.38
11620,1609,43040,70406.88
11621,1610,43062,286558.13
11622,1611,43057,86504.63
11623,1612,43041,263862.5
11624,1613,43041,86299.5
11625,1614,43050,120004
11626,1615,43044,49936
11627,1616,43041,94657.5
11628,1617,43042,85699
11629,1618,43066,123795
11630,1619,43064,184676.25
11631,1620,43044,46949
11632,1621,43068,207350
11633,1622,43053,222835.38
11634,1623,43050,35843.38
11635,1624,43044,35193.5
11636,1625,43065,41080.75
11637,1626,43041,151152
11638,1627,43063,150338.13
11639,1628,43056,305056.13
11640,1629,43052,117822.38
11641,1630,43041,43702.88
11642,1631,43067,237525
11643,1632,43062,50544
11644,1633,43064,190372.13
11645,1634,43070,92483
11646,1635,43045,208656.25
11647,1636,43067,181048
11648,1637,43047,103726
11649,1638,43054,144601
11650,1639,43044,269400
11651,1640,43051,162141.75
11652,1641,43068,69064.13
11653,1642,43068,333477
11654,1643,43066,155756.25
11655,1644,43048,298119.25
11656,1645,43048,119766.5
11657,1646,43046,143451
11658,1647,43047,361040.63
11659,1648,43050,68248.25
11660,1649,43065,113347.5
11661,1650,43058,36629.63
11662,1651,43064,74102.88
11663,1652,43075,75174.75
11664,1653,43065,95241
11665,1654,43052,100540.88
11666,1655,43079,46904
11667,1656,43051,51458.63
11668,1657,43061,44833.75
11669,1658,43078,205407
11670,1659,43074,133705
11671,1660,43074,240858.5
11672,1661,43053,63669.5
11673,1662,43069,177875.88
11674,1663,43053,123256
11675,1664,43073,279140
11676,1665,43077,284499.25
11677,1666,43059,55329.38
11678,1667,43063,105388.25
11679,1668,43069,109025.5
11680,1669,43058,241671.5
11681,1670,43086,187486.13
11682,1671,43078,213403
11683,1672,43088,223651.75
11684,1673,43082,188713.75
11685,1674,43067,286255.75
11686,1675,43088,255663
11687,1676,43062,272669.13
11688,1677,43073,328200
11689,1678,43090,59358
11690,1679,43082,82980.63
11691,1680,43071,76930
11692,1681,43081,182399
11693,1682,43087,180133.75
11694,1683,43075,69096.63
11695,1684,43078,241556
11696,1685,43085,148907.5
11697,1686,43088,95726.88
11698,1687,43070,87606.75
11699,1688,43079,240439.5
11700,1689,43076,72697.5
11701,1690,43069,85235.5
11702,1691,43087,98203.5
11703,1692,43065,48993.75
11704,1693,43081,271415.88
11705,1694,43084,228353.13
11706,1695,43084,154256
